ID,NAME,KEY_NAME,DEPARTMENT,BRANCH,SPELL,SPELL_DEP,POP_NAME,POP_SPELL,CATEGORY,RANK,RANK_CATE,RANK_CITY,RANK_SEARCH,X_COORD,Y_COORD,AD_CODE,ADDRESS,ADDR_PROV,PROV_CODE,ADDR_CITY,CITY_CODE,ADDR_COUNTY,COUNTY_CODE,ADDR_TOWN,TOWN_ID,ADDR_VILLAGE,VILLAGE_ID,ADDR_BUILDING,ADDR_REGION,REGION_ID,ADDR_STREETNO,ADDR_ROAD,ROAD_ID,L_R,LINK_ID,POST_CODE,TELEPHONE,PHONE_INFO,TOLLFREE_NUMBER,EMAIL,EMAIL_INFO,FAX,WEBSITE,WEBSITE_INFO,PAYMENT_METHOD,OPERATION_HOUR,TRADE_MARK,IMAGE_ID,ESTABLISH_TIME,LAST_UPDATE,CONTACT,LANGUAGE,SPECIALITY,AFFILIATION,TAGLINE,DESC,CLASS
B00155CYX1,上海市第一百九十七国家职业技能鉴定所,,,,ShangHaiShi DiYi BaiJiuShiQi GuoJia ZhiYe JiNeng JianDingSuo,,,,130505,3900,0.39-0.73,100000000,0,121.410434,31.045377,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238437,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QU18,美素专业女子美容(吴泾店),美素专业女子美容,,吴泾店,MeiSu ZhuanYe NvZi MeiRong (WuJing Dian),,,,071100,0,0.00-0.28,100000000,0,121.463704,31.043895,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238309,,021-64504599,,,,,,,,,,,,2012-02-20,2012-09-17,,中文,,,,,1
B00155QUK3,乡下人龙虾馆,,,,XiangXiaRen LongXiaGuan,,,,050119,0,0.00-0.70,100000000,0,121.461507,31.042221,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236529,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B0015583BZ,新疆人特色菜,,,,XinJiang RenTeSe Cai,,,,050121,0,0.00-0.70,100000000,0,121.428783,31.016342,310112,东川路897之22-24,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,东川路,1617,,234678,,021-54705130,,,,,,,,,,,0l312011100400000960,2012-02-20,2012-09-11,,中文,,,,,3
B00155E2LC,部落情火锅城永德店,,,,BuLuoQing HuoGuoCheng YongDe Dian,,,,050117,0,0.00-0.70,100000000,0,121.463679,31.042642,310112,永德路157,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,157,永德路,10538,,236535,,021-64526717,,,,,,,,,,,,2012-02-20,2012-09-17,,中文,,,,,1
B00156F2PL,交大东川花苑(东门),交大东川花苑,,东门,JiaoDa DongChuan HuaYuan (DongMen),,,,120302,3000,0.30-0.62,100000000,0,121.426309,31.018738,310112,沧源路880弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,880,沧源路,752,,238334,,,,,,,,,,,,,0l422012062700000085,2012-02-20,2012-09-07,,中文,,,,,5
B00155EF4Q,花花龙酒家,,,,HuaHuaLong JiuJia,,,,050100,0,0.00-0.70,100000000,0,121.411266,31.044150,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237628,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155CXN4,上海草盘贸易有限公司,,,,ShangHai CaoPan MaoYi YouXianGongSi,,,,170207,0,0.00-0.32,100000000,0,121.412658,31.044403,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237628,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001557C0X,上海久帅工贸有限公司,,,,ShangHai JiuShuai GongMao YouXianGongSi,,,,170207,0,0.00-0.32,100000000,0,121.406246,31.027765,310112,灯辉路1158号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1158,灯辉路,1533,,234471,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QQXT,中国福利彩票,,,,ZhongGuo FuLi CaiPiao,,,,071800,1888,0.00-0.22,100000000,7370000,121.463474,31.040115,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239920,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156F3RX,沧源便利店,,,,CangYuan BianLiDian,,,,060200,0,0.00-0.56,100000000,0,121.421192,31.026855,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238327,,,,,,,,,,,,,0l422012062700000032,2012-02-20,2012-09-07,,中文,,,,,1
B00155DJS1,中国福利彩票销售,,,,ZhongGuo FuLi CaiPiao XiaoShou,,,,071800,1538,0.00-0.22,100000000,392000,121.408886,31.040169,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234667,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155BV47,上海星星肠衣有限公司(花王路),上海星星肠衣有限公司,,花王路,ShangHai XingXing ChangYi YouXianGongSi (HuaWang Lu),,,,170200,1436,0.00-0.32,100000000,3430,121.389345,31.041427,310112,花王路389,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,389,花王路,3634,,239469,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156D2T6,宸鼎纺织工业(上海)有限公司(剑川路),,,,ChenDing FangZhi GongYe (ShangHai) YouXianGongSi (JianChuan Lu ),,,,170200,0,0.00-0.32,100000000,0,121.426140,31.028914,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237782,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B001557YOJ,万豪海鲜大酒楼,,,,WanHao HaiXian DaJiuLou,,,,050119,0,0.00-0.70,100000000,0,121.464138,31.042164,310112,宝秀路645-669号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,645-669,宝秀路,489,,235357,,021-54871777,,,,,,,,,,,,2012-02-20,2012-09-15,,中文,,,,,5
B00155DIM4,永生电器维修部,,,,YongSheng DianQi WeiXiuBu,,,,071200,0,0.00-0.28,100000000,0,121.408395,31.039964,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238232,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001557VLX,上海泰高开关有限公司(吴泾镇人民政府南),上海泰高开关有限公司,,吴泾镇人民政府南,ShangHai TaiGao KaiGuan YouXianGongSi (WuJingZhen RenMin ZhengFu Nan),,,,170200,1636,0.00-0.32,100000000,10700,121.455988,31.037081,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237975,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001556QCL,上海诚茂建筑工程有限公司,,,,ShangHai ChengMao JianZhu GongCheng YouXianGongSi,,,,170202,0,0.00-0.32,100000000,0,121.391232,31.020687,310112,华宁路1315号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1315,华宁路,3719,,235096,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00154QK8I,中英海底系统有限公司,,,,ZhongYing HaiDi XiTong YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.479284,31.039907,310112,通海路295,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,295,通海路,8415,,238836,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001556TE3,上海交通大学第四餐饮大楼,,,,ShangHai JiaoTong DaXue DiSi CanYin DaLou,,,,050100,0,0.00-0.70,100000000,0,121.427299,31.025237,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234803,,,,,,,,,,,,,0l422012062700000129,2012-02-20,2012-09-15,,中文,,,,,5
B00155F7LH,上海洋颖门窗装饰有限公司,,,,ShangHai YangYing MenChuang ZhuangShi YouXianGongSi,,,,060601,2100,0.21-0.70,100000000,0,121.464655,31.041769,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155F5TX,信海平水族馆,,,,XinHaiPing ShuiZuGuan,,,,060500,700,0.07-0.35,100000000,0,121.464561,31.042140,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155N1IJ,上海飞机客户服务有限公司(西北门),上海飞机客户服务有限公司,,西北门,ShangHai FeiJi KeHu FuWu YouXianGongSi (XiBeiMen),,,,170200,0,0.00-0.32,100000000,0,121.451788,31.017437,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239194,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155QDNR,泉峰房产,,,,QuanFeng FangChan,,,,071600,0,0.00-0.28,100000000,0,121.428334,31.015684,310112,沧源路849,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,849,沧源路,752,,234945,,021-64358764,,,,,,,,,,,0l302010122800000571,2012-02-20,2012-09-17,,中文,,,,,5
B00155QOQN,淑怡美容养生SPA,,,,ShuYi MeiRong YangSheng SPA,,,,071100,0,0.00-0.28,100000000,0,121.394276,31.026812,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234394,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B001556UJJ,东尼造型(中春路),东尼造型,,中春路,DongNi ZaoXing (ZhongChun Lu),,,,071100,0,0.00-0.28,100000000,0,121.402953,31.027401,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234483,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155F2OR,吴泾皖南粮油店,,,,WuJing WanNan LiangYouDian,,,,060703,0,0.00-0.56,100000000,0,121.464091,31.043945,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236506,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156F52B,上海国磊旅游咨询有限公司,,,,ShangHai GuoLei LvYou ZiXun YouXianGongSi,,,,070100,0,0.00-0.38,100000000,0,121.408798,31.018612,310112,金平路591,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,591,金平路,4618,,238690,,021-64932688,,,,,,,,,,,0l422012062500001594,2012-02-20,2012-09-07,,中文,,,,,5
B00155805Q,吴泾市场,,,,WuJing ShiChang,,,,060000,0,0.00-0.70,100000000,0,121.472695,31.042891,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238849,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001557JBF,美尔特鞋服超市,,,,MeiErTe XieFu ChaoShi,,,,061100,0,0.00-0.35,100000000,0,121.405821,31.042027,310112,北桥北松路158号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,158,北桥北松路,,,238093,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155FBJP,正浩房产(龙吴路),正浩房产,,龙吴路,ZhengHao FangChan (LongWu Lu),,,,071600,0,0.00-0.28,100000000,0,121.468300,31.042767,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237980,,021-64500093,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156ECXE,紫竹人才服务大厅,,,,ZiZhu RenCai FuWu DaTing,,,,070800,2750,0.28-0.55,100000000,0,121.448442,31.021934,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234890,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B001556WSA,福乐佳超市(银春路),福乐佳超市,,银春路,FuLeJia ChaoShi (YinChun Lu),,,,060200,3251,0.00-0.56,100000000,44200,121.391468,31.026005,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234496,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOQH,上海闵行区民办新春幼儿园,,,,ShangHai MinHangQu MinBan XinChun YouErYuan,,,,141204,4200,0.42-0.70,100000000,0,121.409451,31.036022,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235025,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B001511AA6,上海顺鼎科技有限公司,,,,ShangHai ShunDing KeJi YouXianGongSi,,,,170206,0,0.00-0.32,100000000,0,121.396024,31.043816,310112,中春路1288,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1288,中春路,11296,,239109,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00154HBUC,上海华邦玻璃制品有限公司,,,,ShangHai HuaBang BoLi ZhiPin YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.427835,31.029431,310112,剑川路878,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,878,剑川路,4258,,237783,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155CZG1,儿童摄影,,,,ErTong SheYing,,,,071300,0,0.00-0.28,100000000,0,121.410493,31.040438,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234662,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155BJYS,万客,,,,WanKe,,,,170200,0,0.00-0.32,100000000,0,121.420494,31.027107,310112,剑川路950,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,950,剑川路,4258,,239108,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001556O09,北欧丽景,,,,BeiOu LiJing,,,,120302,3000,0.30-0.62,100000000,0,121.430093,31.015740,310112,沧源路755弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,755,沧源路,752,,234682,,,,,,,,,,,,,0l312011100400001002,2012-02-20,2012-09-11,,中文,,,,,5
B00155KPJV,上海三华针织有限公司(金阳路),上海三华针织有限公司,,金阳路,ShangHai SanHua ZhenZhi YouXianGongSi (JinYang Lu),,,,170200,0,0.00-0.32,100000000,0,121.417107,31.037428,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238747,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,
B00155F1AA,袜天袜地(吴泾店),袜天袜地,,吴泾店,WaTian WaDi (WuJing Dian),,,,061100,0,0.00-0.35,100000000,0,121.463739,31.042642,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236535,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QRRB,佳歆房产(永南小区西),佳歆房产,,永南小区西,JiaXin FangChan (YongNan XiaoQu Xi),,,,071600,0,0.00-0.28,100000000,0,121.464697,31.041568,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QVJO,旗鸭家酒(旗靓店),旗鸭家酒,,旗靓店,QiYa Jia Jiu (QiLiang Dian),,,,061210,0,0.00-0.35,100000000,0,121.466106,31.037422,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235006,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155EI0L,江南装潢五金店,,,,JiangNan ZhuangHuang WuJinDian,,,,060603,2100,0.21-0.70,100000000,0,121.464567,31.042029,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QIQQ,中国银行24小时自助银行(交通大学支行),中国银行24小时自助银行,,交通大学支行,ZhongGuo YinHang 24 XiaoShi ZiZhu YinHang (JiaoTong DaXue ZhiHang),,,,160301,2741,0.16-0.34,100000000,119000,121.431826,31.019087,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,233930,,,,,,,,,,,24H,,0l422012062700000149,2012-02-20,2012-09-11,,中文,,,,,5
B00155QRHS,光大通信(永德路),光大通信,,永德路,GuangDa TongXin (YongDe Lu),,,,060305,700,0.07-0.70,100000000,0,121.462728,31.042447,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236536,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155G39V,来伊份(龙吴路),来伊份,,龙吴路,LaiYiFen (LongWu Lu),,,,061200,2902,0.00-0.35,100000000,4310000,121.467667,31.043252,310112,吴泾,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235704,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155EH3J,嘉合洗衣房,,,,JiaHe XiYiFang,,,,071500,0,0.00-0.28,100000000,0,121.463449,31.044590,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237828,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156D3R1,金平路步行街(剑桥府邸西北),金平路步行街,,剑桥府邸西北,JinPing Lu BuXingJie (JianQiao FuDi XiBei),,,,061001,6650,0.66-0.70,100000000,0,121.407094,31.022523,310112,金平路,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,金平路,4618,,239090,,,,,,,,,,,,,0l5b2011101000000815,2012-02-20,2012-09-09,,中文,,,,,5
B00156DY5G,天天足浴(广南路),天天足浴,,广南路,TianTian ZuYu (GuangNanLu),,,,071400,0,0.00-0.28,100000000,0,121.467578,31.037608,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235007,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00156EFTI,火车票代售处(闵行区农业技术推广站西),火车票代售处,,闵行区农业技术推广站西,HuoChePiao DaiShouChu (MinHangQu NongYe JiShu TuiGuangZhan Xi),,,,070302,2806,0.00-0.38,100000000,680000,121.409355,31.045402,310112,沪闵路2550号9幢,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2550,沪闵路,3613,,238036,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155F44W,晓然房产(宝秀路),晓然房产,,宝秀路,XiaoRan FangChan (BaoXiu Lu),,,,071600,0,0.00-0.28,100000000,0,121.464632,31.041812,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOCF,嘉谊地产,,,,JiaYi DiChan,,,,071600,0,0.00-0.28,100000000,0,121.393633,31.026620,310112,银春路1909号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1909,银春路,10400,,234394,,021-51513308,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155Q4WM,晟碟半导体(上海)有限公司(西北门),,,,ShengDie BanDaoTi (ShangHai) YouXianGongSi (XiBeiMen ),,,,170200,0,0.00-0.32,100000000,0,121.445865,31.016334,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239194,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155QPMB,易购超市(金平路店),易购超市,,金平路店,YiGou ChaoShi (JinPing Lu Dian),,,,060400,4389,0.07-0.70,100000000,48400,121.409559,31.016876,310112,金平路549号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,549,金平路,4618,,237718,,,,,,,,,,,,,0l422012062500001572,2012-02-20,2012-09-15,,中文,,,,,1
B00154QVME,吉祥酒家(万顺水原墅北),吉祥酒家,,万顺水原墅北,JiXiang JiuJia (Wan ShunShui YuanShuBei),,,,050100,0,0.00-0.70,100000000,0,121.414938,31.045104,310112,放鹤路北吴路口,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,北吴路,602,,236857,,021-64902839,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155EBAZ,公用电话,,,,GongYongDianHua,,,,200200,591,0.00-0.07,100000000,5820000,121.464591,31.041960,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001556O26,贝贝童装(永德路步行街),贝贝童装,,永德路步行街,BeiBei TongZhuang (YongDe Lu BuXingJie),,,,061100,0,0.00-0.35,100000000,0,121.465438,31.043447,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QVNB,小四川农家菜,,,,XiaoSiChuan NongJiaCai,,,,050102,3117,0.00-0.70,100000000,3650,121.458199,31.035713,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239466,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155CZIU,芳芳美发店(闵行马桥镇俞塘村卫生室东南),芳芳美发店,,闵行马桥镇俞塘村卫生室东南,FangFang MeiFaDian (MinHang MaQiaoZhen YuTangCun WeiShengShi DongNan),,,,071100,0,0.00-0.28,100000000,0,121.383683,31.032706,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235338,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QV7K,斐鸿房产(永德路),斐鸿房产,,永德路,FeiHong FangChan (YongDe Lu),,,,071600,0,0.00-0.28,100000000,0,121.462067,31.042700,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236518,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155AR2T,民信装潢部,,,,MinXin ZhuangHuangBu,,,,060603,2100,0.21-0.70,100000000,0,121.413668,31.044504,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237628,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B0015575XP,上海慧松机械有限公司,,,,ShangHai HuiSong JiXie YouXianGongSi,,,,170204,0,0.00-0.32,100000000,0,121.403945,31.024336,310112,中春路121号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,121,中春路,11296,,235106,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001557Y20,同发门窗壁厨淋浴房,,,,TongFa MenChuang BiChu LinYuFang,,,,060603,2100,0.21-0.70,100000000,0,121.468333,31.038716,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239222,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155D7TX,老酒瓶大饭店,,,,LaoJiuPing DaFanDian,,,,050100,0,0.00-0.70,100000000,0,121.412728,31.044849,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236299,,021-64901333,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156F51S,巧克力益雅护肤造型中心,,,,QiaoKeLi YiYa HuFu ZaoXing ZhongXin,,,,071100,0,0.00-0.28,100000000,0,121.419592,31.017351,310112,石屏路381,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,381,石屏路,7694,,235231,,,,,,,,,,,,,0l422012062400000549,2012-02-20,2012-09-07,,中文,,,,,5
B00155DA7K,平价超市(黄二村),平价超市,,黄二村,PingJia ChaoShi (HuangErCun),,,,060400,700,0.07-0.70,100000000,0,121.420228,31.029078,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234626,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOAV,富杭门窗总汇,,,,FuHang MenChuang ZongHui,,,,060603,2100,0.21-0.70,100000000,0,121.414668,31.035701,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238743,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155DH5I,星鹤小吃,,,,XingHe XiaoChi,,,,050100,0,0.00-0.70,100000000,0,121.408769,31.043044,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236254,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155Q4X2,中国农业科学院上海兽医研究所,,,,ZhongGuo NongYe KeXueYuan ShangHai ShouYi YanJiuSuo,,,,141300,2100,0.21-0.56,100000000,0,121.455196,31.018299,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238970,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QOVM,上海闵婷成套设备有限公司,,,,ShangHai MinTing ChengTao SheBei YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.407525,31.021926,310112,金平路835,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,835,金平路,4618,,239090,,,,,,,,,,,,,0l422012062500001652,2012-02-20,2012-09-09,,中文,,,,,1
B00155DKZV,栩萌废旧物资回收利用有限公司,,,,XuMengFei JiuWuZi HuiShou LiYong YouXianGongSi,,,,070000,0,0.00-0.55,100000000,0,121.408942,31.040184,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234667,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156D5OA,金塔公园(北门),金塔公园,,北门,JinTa GongYuan (BeiMen),,,,110101,3500,0.35-0.70,100000000,0,121.409593,31.038326,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234645,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00154D6PS,闵行区裕隆集团,,,,MinHangQu YuLong JiTuan,,,,170200,0,0.00-0.32,100000000,0,121.385696,31.030548,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237937,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,
B001558AOQ,再回首餐饮,,,,ZaiHuiShou CanYin,,,,050100,0,0.00-0.70,100000000,0,121.472646,31.043325,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238849,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001558C3C,智凯金银珠宝,,,,ZhiKai JinYin ZhuBao,,,,061202,0,0.00-0.35,100000000,0,121.466660,31.043713,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155F2OM,吴泾闽兴综合经营部,,,,WuJing MinXing ZongHe JingYingBu,,,,060200,0,0.00-0.56,100000000,0,121.464048,31.043996,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236506,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155FJ09,闵行区吴泾税务所办税服务厅,,,,MinHangQu WuJing ShuiWuSuo BanShui FuWuTing,,,,130700,3450,0.34-0.73,100000000,0,121.467651,31.045185,310112,龙吴路5492,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,5492,龙吴路,5681,,236844,,021-64500715,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155FEZ2,闵行马桥镇俞塘村卫生室,,,,MinHang MaQiaoZhen YuTangCun WeiShengShi,,,,090102,4684,0.35-0.70,100000000,508,121.382592,31.033209,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234585,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DX56,上海中深翔物流有限公司,,,,ShangHai ZhongShenXiang WuLiu YouXianGongSi,,,,070500,0,0.00-0.28,100000000,0,121.432459,31.034929,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237659,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B001558H1U,婵丝内衣,,,,ChanSi NeiYi,,,,061100,0,0.00-0.35,100000000,0,121.465723,31.042996,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
